county,prop_green,prop_crosswalk,prop_not_single_family_house,prop_single_lane,prop_triple_lane,prop_visible_wires,prop_sidewalk,prop_dilapidated_building
30011,0.272727273,0,0.931818182,0.431818182,0,0.25,0,0.318181818
30013,0.670911528,0.028150134,0.498659517,0.527479893,0,0.480563003,0.266756032,0.288873995
30015,0.670212766,0,0.590425532,0.553191489,0,0.367021277,0.015957447,0.154255319
30017,0.926315789,0.031578947,0.421052632,0.636842105,0,0.410526316,0.278947368,0.136842105
30019,0.5,0,0.666666667,0.433333333,0,0.25,0,0.116666667
30021,0.714953271,0.018691589,0.490654206,0.448598131,0,0.313084112,0.056074766,0.163551402
30023,0.804878049,0.012195122,0.37804878,0.609756098,0,0.512195122,0.292682927,0.292682927
30025,0.796296296,0,0.37037037,0.685185185,0,0.407407407,0.166666667,0.166666667
30027,0.525423729,0,0.605932203,0.487288136,0,0.372881356,0.042372881,0.262711864
30029,0.871848739,0.031512605,0.359243697,0.514705882,0,0.415966387,0.096638655,0.262605042
30031,0.795608108,0.013513514,0.376689189,0.579391892,0,0.378378378,0.256756757,0.214527027
30033,0.625,0,0.625,0.5,0,0.5,0,0.375
30035,0.535714286,0.003246753,0.603896104,0.519480519,0,0.272727273,0.048701299,0.233766234
30037,0.928571429,0,0.142857143,0.857142857,0,0.428571429,0,0.142857143
30039,0.852140078,0.001496558,0.510625561,0.408261,0,0.232265789,0.041005687,0.205926369
30041,0.7,0,0.433333333,0.7,0,0.466666667,0.166666667,0.166666667
30043,0.842105263,0,0.263157895,0.605263158,0,0.473684211,0.052631579,0.157894737
30045,0.25,0,0.5,0.625,0,0.625,0,0.5
30047,0.851851852,0.055555556,0.37037037,0.425925926,0,0.351851852,0.166666667,0.222222222
30049,0.743055556,0.027777778,0.423611111,0.638888889,0,0.534722222,0.125,0.173611111
30051,0.25,0,0.875,0.5,0,0.375,0,0.125
30053,0.911764706,0.029411765,0.235294118,0.5,0,0.205882353,0.088235294,0.117647059
30055,0.25,0,1,0.3,0,0.3,0,0.15
30057,0.34,0,0.72,0.54,0,0.3,0.08,0.46
30059,0.625,0,0.75,0.5,0,0.125,0,0
30061,0.8,0,0.4,0.6,0,0.3,0.1,0.2
30063,0.817073171,0.028455285,0.333333333,0.634146341,0,0.459349593,0.25203252,0.296747967
30065,1,0,0.1,0.5,0,0.2,0,0
30067,0.5,0,0.5,0.25,0,0.25,0,0.75
30071,1,0,1,0.5,0,0.5,0,0.5
30073,1,0,0.5,0.666666667,0,0,0.333333333,0.166666667
30075,0,0,1,0.5,0,0,0,0.25
30077,0.666666667,0,0.5,0.666666667,0,0.5,0.333333333,0.833333333
30081,1,0,0,1,0,0.25,0,0.25
30083,0.5,1,1,0,0,1,1,0.5
30093,0.75,0,0.25,0.75,0,0.5,0,0
30111,0.875,0,0.125,0.5,0,0.375,0,0.125
31001,1,0,0,0.5,0,0,1,0
31019,1,0,0,1,0,0,1,0
31023,0.5,0,0.5,1,0,0,0,0.5
31025,0.833333333,0,0.5,1,0,0.333333333,0,0
31027,1,0,1,0.5,0,1,0,0
31039,0.5,0,1,0.5,0,1,0,0
31041,1,0,0,1,0,1,0.5,0.5
31105,0.650340716,0.022998296,0.444633731,0.706984668,0,0.741482112,0.308773424,0.303236797
31107,0.802453469,0.003595601,0.360617597,0.5642978,0,0.278553299,0.015228426,0.093908629
31109,0.865249669,0.017866494,0.226208299,0.769947325,0,0.448079352,0.283627514,0.170507963
31111,0.746756274,0.017286924,0.340610675,0.67092689,0,0.613472147,0.218864113,0.213891695
31113,0.813370474,0,0.362116992,0.619777159,0,0.669916435,0.096100279,0.197771588
31115,0.908544726,0.00200267,0.375834446,0.447930574,0,0.29305741,0.054739653,0.052069426
31117,0.888339921,0,0.466403162,0.557312253,0,0.388339921,0.011857708,0.028656126
31119,0.754842932,0.025981675,0.360929319,0.617997382,0,0.603664921,0.333376963,0.22382199
31121,0.757809629,0.004226387,0.344542448,0.610988607,0,0.509004043,0.11907387,0.156743844
31123,0.676607025,0.018223989,0.446322068,0.676607025,0,0.63286945,0.205434062,0.345593108
31125,0.852313167,0.017200474,0.295373665,0.577698695,0,0.472123369,0.160142349,0.198102017
31127,0.876028315,0.008226516,0.231299024,0.766787832,0,0.512722403,0.203558447,0.134876602
31129,0.649414063,0.009765625,0.507324219,0.57421875,0,0.596679688,0.147949219,0.259765625
31131,0.845932464,0.002353543,0.25629317,0.844627782,0,0.437452034,0.033870555,0.127423894
31133,0.903349808,0.013179572,0.199066447,0.767984624,0,0.601592532,0.184514003,0.143327842
31135,0.660674157,0.016853933,0.328089888,0.697752809,0,0.625842697,0.126966292,0.170786517
31137,0.73693606,0.019798767,0.335767608,0.665368387,0,0.634209672,0.29503408,0.173320351
31139,0.769807281,0.006156317,0.395342612,0.548715203,0,0.471895075,0.095824411,0.110010707
31141,0.765760198,0.023717553,0.342166255,0.653121137,0,0.606381335,0.39184178,0.250386279
31143,0.812134831,0.005842697,0.294157303,0.738426966,0,0.513033708,0.120674157,0.173258427
31145,0.753336893,0.018286172,0.343432995,0.740122798,0,0.594100374,0.291644421,0.168980246
31147,0.866816694,0.028027823,0.247749591,0.712356792,0,0.517594108,0.289279869,0.163666121
31149,0.630372493,0.012893983,0.511461318,0.505730659,0,0.431948424,0.063037249,0.123925501
31151,0.814190617,0.00623415,0.287140744,0.737743026,0,0.478603128,0.103761623,0.152208369
31153,0.807330963,0.019317492,0.237107218,0.761180008,0,0.498988235,0.410010696,0.21580233
31155,0.851447001,0.002214086,0.241091353,0.838668061,0,0.418985356,0.04553696,0.124773361
31157,0.566478497,0.011215925,0.590433039,0.626903365,0,0.625250687,0.113403402,0.254920894
31159,0.705854746,0.001642614,0.412452579,0.819612291,0,0.44939836,0.032734952,0.210723924
31161,0.789084941,0.003282725,0.409314731,0.637874436,0,0.566270004,0.116331555,0.158391465
31163,0.833935018,0.004061372,0.280234657,0.726083032,0,0.452166065,0.054602888,0.109205776
31165,0.600532946,0.001937984,0.60755814,0.653100775,0,0.476986434,0.012112403,0.175387597
31167,0.84739223,0.003592336,0.352847259,0.501330495,0,0.529137839,0.074241618,0.180415114
31169,0.780048662,0.003649635,0.30243309,0.677615572,0,0.516788321,0.078588808,0.074209246
31171,0.896755162,0.002949853,0.519174041,0.556047198,0,0.365781711,0.095870206,0.073746313
31173,0.903589744,0.01025641,0.206666667,0.733846154,0,0.469230769,0.193846154,0.173846154
31175,0.821650399,0.024401065,0.296805679,0.688553682,0,0.599822538,0.170363798,0.133984028
31177,0.885135135,0.011960236,0.22833178,0.640571606,0,0.512969866,0.19361603,0.155327742
31179,0.796296296,0.007201646,0.359396433,0.580818473,0,0.532578875,0.132030178,0.140946502
31181,0.789134438,0.009208103,0.371086556,0.539594843,0,0.580110497,0.0893186,0.078268877
31183,0.742465753,0.001369863,0.602739726,0.420547945,0,0.650684932,0.004109589,0.157534247
31185,0.692102825,0.009321445,0.410375174,0.746062992,0,0.57028717,0.155801297,0.195981936
32001,0.55620192,0.009600102,0.681416492,0.600483184,0,0.426187297,0.073749126,0.273157861
32003,0.550769961,0.071967824,0.611120481,0.538052101,0,0.680807151,0.586342236,0.454535579
32005,0.766456922,0.027750887,0.449822523,0.562358825,0,0.485317844,0.281623104,0.299854792
32007,0.686942842,0.021893026,0.469716833,0.609465128,0,0.505243838,0.377425275,0.23020451
32009,0.115740741,0.00462963,0.740740741,0.898148148,0,0.837962963,0.041666667,0.236111111
32011,0.447247706,0,0.73853211,0.628440367,0,0.385321101,0.105504587,0.188073394
32013,0.585323145,0.016077682,0.55858007,0.559694365,0,0.515759312,0.186564788,0.224450812
32015,0.377153218,0.006346328,0.733454216,0.637805984,0,0.547144152,0.111967362,0.417497733
32017,0.822245322,0.033264033,0.493762994,0.512474012,0,0.355509356,0.17047817,0.254677755
32019,0.473039822,0.011439525,0.540687608,0.703314371,0,0.458694039,0.20436557,0.26032649
32021,0.4492891,0.010900474,0.68957346,0.793838863,0,0.622748815,0.209478673,0.198578199
32023,0.468865906,0.002817404,0.60053495,0.756276748,0,0.67403709,0.070970043,0.313480742
32027,0.457709038,0.019574674,0.748912518,0.497583374,0,0.437409377,0.061140648,0.281295312
32029,0.72962963,0.001851852,0.444444444,0.838888889,0,0.52037037,0.101851852,0.137037037
32031,0.815139651,0.049874451,0.369470791,0.600409373,0,0.434815723,0.491068772,0.265187847
32033,0.463212025,0.011075949,0.623813291,0.740110759,0,0.597705696,0.169699367,0.460047468
32510,0.838273085,0.067243447,0.369624807,0.64348124,0,0.456570156,0.462480726,0.38178859
33001,0.969647202,0.008150852,0.145924574,0.665328467,0,0.384610706,0.149270073,0.18406326
33003,0.988283724,0.009921891,0.202290479,0.614365632,0,0.342305256,0.087344311,0.239603124
33005,0.980759213,0.004883448,0.09304597,0.759669228,0,0.253646308,0.079176976,0.099101446
33007,0.958507706,0.005409819,0.119628458,0.686587731,0,0.413136674,0.10763499,0.118352557
33009,0.985249292,0.005728826,0.089783366,0.706890921,0,0.331333007,0.068841171,0.115583497
33011,0.965608213,0.013304286,0.117536111,0.783263698,0,0.336397278,0.179766026,0.145290677
33013,0.982693961,0.009208389,0.091128416,0.760808809,0,0.31593971,0.110022931,0.133921747
33015,0.966833552,0.011244255,0.124220289,0.72385916,0,0.339781681,0.12793828,0.179801379
33017,0.969509438,0.015995049,0.14690691,0.700188037,0,0.404398639,0.176873825,0.211053721
33019,0.980793706,0.004223071,0.063606387,0.789280342,0,0.260065949,0.064040264,0.088395233
34001,0.861615946,0.027091523,0.249161632,0.558849018,0,0.507617528,0.370502016,0.219784222
34003,0.929716774,0.029765347,0.183680668,0.737501156,0,0.432694754,0.63730513,0.12364979
34005,0.963904855,0.018260782,0.132849341,0.683625496,0,0.405840154,0.420388579,0.199664598
34007,0.928157686,0.030419968,0.187908082,0.721271791,0,0.450832013,0.64433439,0.230170365
34009,0.728413297,0.028972096,0.293369163,0.529381407,0,0.636478502,0.505908314,0.268632546
34011,0.949741212,0.01798637,0.15594042,0.596032694,0,0.494718846,0.17199466,0.137403686
34013,0.864593712,0.043958212,0.352395703,0.669302252,0,0.478667048,0.750199765,0.171364026
34015,0.948856327,0.020877756,0.138932455,0.659233087,0,0.48557633,0.404483937,0.23413132
34017,0.555300602,0.092827312,0.840933372,0.391717657,0,0.725500194,0.920673077,0.272253788
34019,0.984931424,0.010331449,0.096471968,0.663573749,0,0.392895813,0.103600217,0.145121511
34021,0.945710153,0.027308213,0.173102344,0.683581378,0,0.440860717,0.557050215,0.223032622
34023,0.920558157,0.026062394,0.181952157,0.707126664,0,0.510208214,0.648642279,0.155040046
34025,0.953948042,0.026752807,0.124992826,0.700438935,0,0.415959855,0.498631292,0.191219809
34027,0.975215325,0.022077481,0.120474608,0.714560773,0,0.353735571,0.323469497,0.212438798
34029,0.870387415,0.032450407,0.185423814,0.699488963,0,0.525265203,0.474796778,0.230075277
34031,0.862073603,0.034169367,0.284006046,0.66868203,0,0.526259495,0.642153535,0.201026042
34033,0.941127387,0.006783485,0.141417887,0.604827245,0,0.516286544,0.11400581,0.156499166
34035,0.963441916,0.022416509,0.1252083,0.689712831,0,0.36477047,0.360376196,0.218686511
34037,0.985161643,0.009027805,0.087548259,0.556331163,0,0.328764185,0.090122061,0.154369614
34039,0.890150715,0.035593017,0.238034366,0.711877465,0,0.501743413,0.727839252,0.141584537
34041,0.968312867,0.009850507,0.110090763,0.622290443,0,0.375200214,0.168713294,0.146396156
35001,0.693009765,0.0525019,0.478944802,0.630550168,0,0.553154027,0.482321686,0.410936454
35003,0.897089397,0,0.38045738,0.662162162,0,0.249480249,0.043659044,0.027027027
35005,0.426099846,0.011302445,0.723159589,0.696571051,0,0.63576251,0.115456325,0.292531817
35006,0.448048327,0.00464684,0.783364312,0.619609665,0,0.526394052,0.049535316,0.256133829
35007,0.786779661,0.015367232,0.424745763,0.712429379,0,0.419548023,0.125536723,0.207231638
35009,0.336232014,0.012730288,0.707942983,0.579945314,0,0.577009279,0.134138688,0.236362006
35011,0.380463402,0.006845708,0.699842022,0.629015271,0,0.535545024,0.019747235,0.230121116
35013,0.642906843,0.010774804,0.583722168,0.683396775,0,0.585195645,0.240800999,0.276481663
35015,0.485163142,0.007260141,0.705077878,0.699407651,0,0.603252993,0.110379469,0.247984467
35017,0.775675225,0.009919973,0.499916639,0.727367456,0,0.453192731,0.098824608,0.269673224
35019,0.612755651,0.011033369,0.697255113,0.594187298,0,0.555166846,0.177341227,0.175457481
35021,0.349152542,0.011864407,0.781355932,0.561016949,0,0.441525424,0.012711864,0.192372881
35023,0.379555556,0.004148148,0.778074074,0.672,0,0.707703704,0.122074074,0.29837037
35025,0.422252201,0.014236012,0.707877734,0.628834138,0,0.70612042,0.14583925,0.278756035
35027,0.908047573,0.002452682,0.435096488,0.760655283,0,0.256004443,0.07672729,0.211208293
35028,0.903080873,0.028722721,0.319480103,0.70779846,0,0.447047497,0.417843389,0.299101412
35029,0.526595745,0.007459782,0.785579917,0.639595226,0,0.583160353,0.08380903,0.211890244
35031,0.605627937,0.012195847,0.705038967,0.514426795,0,0.516390029,0.174846808,0.266761854
35033,0.78388998,0.000491159,0.511787819,0.608546169,0,0.210707269,0.071218075,0.124263261
35035,0.657604994,0.011861521,0.568842225,0.585754824,0,0.49577185,0.154143019,0.26753689
35037,0.331479003,0.007779823,0.837334783,0.555295299,0,0.456541743,0.037769784,0.241885561
35039,0.771142707,0.003844128,0.447551343,0.738967878,0,0.408741443,0.07540811,0.235229068
35041,0.337309503,0.004228836,0.761908561,0.556810022,0,0.603885742,0.082701668,0.195683396
35043,0.690018477,0.017808704,0.482034045,0.685320596,0,0.369206274,0.241832763,0.296497228
35045,0.575144211,0.021236781,0.635438127,0.601754567,0,0.610012361,0.169499382,0.375738223
35047,0.810631044,0.004527416,0.424235649,0.728858085,0,0.389637248,0.13358672,0.138673076
35049,0.799765748,0.008427968,0.471851607,0.723532108,0,0.41139176,0.164714569,0.21379284
35051,0.616464582,0.004360774,0.639119336,0.796000851,0,0.621038077,0.07923846,0.244841523
35053,0.646319389,0.01307321,0.592618665,0.674879324,0,0.623994368,0.14541432,0.249195495
35055,0.809653465,0.004042904,0.39810231,0.717409241,0,0.334570957,0.108663366,0.210066007
35057,0.40585975,0.00170776,0.763421923,0.722755897,0,0.597555769,0.031593553,0.203917174
35059,0.516886544,0.01530343,0.653298153,0.606332454,0,0.516358839,0.14591029,0.297361478
35061,0.587646392,0.01381618,0.563872848,0.725700254,0,0.645177829,0.172513357,0.375762319
36001,0.955069351,0.015280191,0.14439535,0.69277306,0,0.39691609,0.231715415,0.170676624
36003,0.972813239,0.002364066,0.121749409,0.555555556,0,0.380614657,0.059101655,0.140661939
36005,0.68784029,0.113430127,0.864791289,0.42831216,0,0.667876588,0.933756806,0.326678766
36007,0.921052632,0.015350877,0.171052632,0.680921053,0,0.457236842,0.192982456,0.174342105
36009,0.961187215,0.00913242,0.148401826,0.627853881,0,0.474885845,0.166666667,0.196347032
36011,0.986666667,0,0.093333333,0.76,0,0.42,0.126666667,0.14
36013,0.97761194,0.007462687,0.104477612,0.649253731,0,0.485074627,0.082089552,0.134328358
36015,1,0,0,0.708333333,0,0.5,0.125,0.166666667
36017,1,0,0.285714286,0.428571429,0,0.357142857,0,0.285714286
36019,0.944444444,0,0.111111111,0.583333333,0,0.416666667,0.194444444,0.222222222
36021,1,0,0.214285714,0.428571429,0,0.571428571,0,0.071428571
36025,0.833333333,0,0.166666667,0.5,0,0.166666667,0,0.166666667
36045,0.923650738,0.010025822,0.172335745,0.628486723,0,0.596639995,0.17407313,0.212996908
36047,0.614990837,0.114965939,0.89854892,0.418378018,0,0.620314118,0.954411003,0.308800096
36049,0.926628531,0.00396918,0.175110904,0.630982956,0,0.508522064,0.097770254,0.148202195
36051,0.956444707,0.00511221,0.135815001,0.579636055,0,0.49868965,0.097427285,0.149564447
36053,0.962558985,0.010772028,0.128645471,0.580200356,0,0.437843274,0.113173977,0.21058637
36055,0.955750381,0.022142678,0.129434602,0.651803936,0,0.455698655,0.327219582,0.210152301
36057,0.945802234,0.004244109,0.11363969,0.713595785,0,0.431972291,0.127542807,0.128811162
36059,0.899345432,0.042623537,0.194885254,0.741492777,0,0.498395012,0.737595229,0.35088736
36061,0.521516013,0.166733647,0.976289106,0.241916038,0,0.643069123,0.934710028,0.400596637
36063,0.935884771,0.016229471,0.143392665,0.628653836,0,0.578051405,0.242762891,0.197576164
36065,0.948202596,0.0083888,0.11390203,0.666270147,0,0.477755927,0.158899004,0.200588591
36067,0.940173707,0.014412494,0.145106027,0.651973625,0,0.510440841,0.210126595,0.191518342
36069,0.954436842,0.010285652,0.141348974,0.558553275,0,0.500890627,0.110024981,0.179157163
36071,0.964001512,0.010658217,0.127655552,0.633974867,0,0.417686879,0.171359643,0.152950814
36073,0.968779169,0.005326853,0.071325115,0.676397695,0,0.566352313,0.067865075,0.112942161
36075,0.979297081,0.005590542,0.066992232,0.71586281,0,0.489177163,0.093087714,0.152962139
36077,0.97791924,0.004790117,0.101642926,0.663977478,0,0.29515946,0.089646624,0.134627505
36079,0.994735421,0.005727399,0.068535946,0.741534249,0,0.305384141,0.094955261,0.157378124
36081,0.688547506,0.094909298,0.688036957,0.536477846,0,0.650749275,0.918431875,0.368845244
36083,0.974830033,0.009349412,0.09353382,0.728688403,0,0.385926257,0.142355218,0.106247829
36085,0.871281344,0.047467343,0.397411204,0.688449917,0,0.582643383,0.856803805,0.196651727
36087,0.974730248,0.021892046,0.121491234,0.731362894,0,0.382012555,0.323556346,0.184439991
36089,0.904758558,0.007474052,0.253555446,0.521754411,0,0.537780277,0.107167124,0.239685106
36091,0.982136978,0.007411403,0.072902146,0.685029386,0,0.397532801,0.115269031,0.127955279
36093,0.952435919,0.012281446,0.113418774,0.700670514,0,0.445561025,0.235961636,0.157638771
36095,0.980511883,0.002888483,0.101462523,0.613053016,0,0.362632541,0.05820841,0.105045704
36097,0.940270649,0.008166122,0.193653756,0.52834811,0,0.464069062,0.106276248,0.174521699
36099,0.941847558,0.009774297,0.137179329,0.556764924,0,0.554822398,0.087228663,0.177078194
36101,0.936530927,0.013510626,0.210874985,0.602042028,0,0.392449246,0.137267007,0.172361391
36103,0.970650112,0.024651025,0.1199871,0.774142815,0,0.390305571,0.316748099,0.233542423
36105,0.983712689,0.00311208,0.101676435,0.592544637,0,0.289378038,0.053723138,0.120735087
36107,0.976683617,0.008309562,0.106039936,0.587374426,0,0.406300384,0.121046757,0.114101451
36109,0.978729231,0.013031769,0.108841519,0.608613292,0,0.462913091,0.123972978,0.194974439
36111,0.986649533,0.005498569,0.060387141,0.743748739,0,0.320949101,0.090091369,0.098473699
36113,0.986502424,0.007571456,0.133796357,0.699122002,0,0.336070706,0.110921825,0.177463271
36115,0.98153306,0.003764285,0.068060971,0.708141321,0,0.414577742,0.094360325,0.118110768
36117,0.978592528,0.007775847,0.068019114,0.606099044,0,0.510390964,0.078731538,0.157089487
36119,0.95912008,0.016127361,0.171585769,0.761680407,0,0.37806997,0.382894683,0.155658433
36121,0.949291873,0.007058929,0.127864897,0.577424831,0,0.549769915,0.071817898,0.170598222
36123,0.929864815,0.00468188,0.153695895,0.616922982,0,0.415664145,0.055562446,0.150998388
37001,0.971580603,0.00892097,0.09800111,0.646835092,0,0.403664631,0.110632982,0.120081436
37003,0.956240902,0.004139374,0.095546761,0.607851164,0,0.363605349,0.046306405,0.094364083
37005,0.970648232,0.003739801,0.1262466,0.506459655,0,0.226541251,0.029918404,0.121713509
37007,0.982155139,0.003324417,0.093847917,0.596904853,0,0.343026366,0.063278563,0.066755827
37009,0.988547271,0.002613374,0.070983859,0.565026902,0,0.192890085,0.033897002,0.059223674
37011,0.982149498,0.003068055,0.151636296,0.58516177,0,0.282354035,0.044719226,0.145314243
37013,0.947814018,0.004348832,0.14772149,0.606592644,0,0.399768679,0.076405274,0.122391858
37015,0.958374628,0.003051484,0.178655261,0.513483908,0,0.387486307,0.029888895,0.068514944
37017,0.972371389,0.003996015,0.147612123,0.578861193,0,0.298361519,0.0288881,0.108316063
37019,0.948017217,0.006073004,0.13099576,0.708037674,0,0.37664344,0.104817916,0.133488887
37021,0.979943177,0.007832297,0.115019581,0.732719036,0,0.298187822,0.123043846,0.130384704
37023,0.981101439,0.005307233,0.082825914,0.64058154,0,0.396914889,0.094477771,0.084584968
37025,0.941115315,0.008869699,0.154409561,0.689588641,0,0.437144088,0.180859434,0.156086093
37027,0.98042244,0.00351543,0.087017915,0.686258936,0,0.370429206,0.088738858,0.085238137
37029,0.928869323,0.002085264,0.190222428,0.518072289,0,0.450417053,0.031047266,0.120250232
37031,0.880570936,0.008804575,0.191272579,0.709653263,0,0.524984115,0.145298176,0.229304711
37033,0.983077481,0.002659253,0.11256497,0.560195818,0,0.288680044,0.02435634,0.105221806
37035,0.963474967,0.007221814,0.103707375,0.683001301,0,0.477604411,0.133948722,0.10018497
37037,0.98831203,0.003484109,0.100684668,0.611268661,0,0.214829745,0.042103024,0.094253246
37039,0.967918623,0.006846635,0.153755869,0.536971831,0,0.357394366,0.096830986,0.121478873
37041,0.944717686,0.004229786,0.141747,0.638205784,0,0.527739524,0.086759788,0.084792445
37043,0.975443092,0.008755072,0.209267564,0.397608371,0,0.357463165,0.079436259,0.249839846
37045,0.958710709,0.008938614,0.125051797,0.636698633,0,0.469440005,0.091798378,0.137512579
37047,0.965067169,0.00566704,0.180462431,0.57587869,0,0.412727576,0.045312463,0.10358157
37049,0.943078615,0.005449103,0.155184323,0.65679603,0,0.38730845,0.074739697,0.141523191
37051,0.937952524,0.012971093,0.147452581,0.702039264,0,0.432659618,0.177168944,0.130761659
37053,0.905125076,0.003864145,0.230831808,0.570164735,0,0.532235103,0.060606061,0.13463494
37055,0.722642016,0.00490967,0.316635342,0.772927774,0,0.492999885,0.170380883,0.185301676
37057,0.973757349,0.004554902,0.094310826,0.686109626,0,0.425013362,0.066874517,0.131718036
37059,0.976583068,0.003654566,0.096317722,0.649715948,0,0.32212138,0.054108355,0.109429126
37061,0.926948291,0.004959183,0.205670226,0.57872986,0,0.399089684,0.029358816,0.111434427
37063,0.962044888,0.026219451,0.177950125,0.676034913,0,0.367730673,0.261042394,0.221216958
37069,0.983064516,0.002869467,0.084283571,0.598237059,0,0.357126782,0.060746437,0.059977494
37071,0.970954783,0.008349218,0.085854976,0.727354857,0,0.420783364,0.152175496,0.109870145
37073,0.970669021,0.00510104,0.133804199,0.527663331,0,0.349715519,0.017755542,0.08151854
37075,0.984636872,0.006110335,0.068086592,0.525139665,0,0.207576816,0.051152235,0.118365922
37077,0.989792687,0.00496967,0.077151697,0.604984287,0,0.30824137,0.062145241,0.083022729
37079,0.948546115,0.002726034,0.168067545,0.555940482,0,0.458030441,0.024098894,0.088217477
37081,0.955144351,0.016363187,0.144069776,0.680526297,0,0.414460789,0.215061642,0.165383594
37083,0.945592018,0.005748694,0.169596227,0.605113415,0,0.374074363,0.074167901,0.119611817
37085,0.964216145,0.004578432,0.111454515,0.614468457,0,0.379066521,0.058553308,0.099636486
37087,0.976450897,0.004375062,0.125451593,0.707881741,0,0.3329356,0.085214279,0.147757781
37089,0.976493238,0.006809593,0.106113184,0.737444442,0,0.296793668,0.096903002,0.131438215
37091,0.952213138,0.005920496,0.16330702,0.545813363,0,0.413025092,0.064455878,0.08366225
37093,0.940334015,0.005019746,0.138435552,0.63914926,0,0.365775325,0.07360708,0.112884808
37095,0.90896488,0.001848429,0.206869994,0.633548983,0,0.390788663,0.033887862,0.067621688
37097,0.963528674,0.005081192,0.098310351,0.700531076,0,0.378143222,0.129447956,0.100475979
37099,0.992048174,0.004747935,0.095113101,0.625028951,0,0.175789392,0.045549294,0.100748861
37101,0.936141506,0.004196252,0.171303125,0.61061183,0,0.362398381,0.060491202,0.114899553
37103,0.931509365,0.002644142,0.190488432,0.608336394,0,0.390635329,0.023834007,0.096621373
37105,0.977322941,0.007257273,0.111620842,0.647692402,0,0.331916656,0.068169265,0.090508776
37107,0.909913897,0.008596872,0.219763418,0.594739948,0,0.478822993,0.085499316,0.123977361
37109,0.982625081,0.00291316,0.055361602,0.677621844,0,0.413241006,0.087498844,0.062447979
37111,0.975477211,0.004369316,0.139654278,0.621917584,0,0.312788443,0.06425626,0.132308365
37113,0.987190563,0.004140725,0.059817093,0.664928952,0,0.176680866,0.049599333,0.063451399
37115,0.992358421,0.001570187,0.065215116,0.664817335,0,0.211713598,0.047053282,0.066994661
37117,0.946086682,0.004523459,0.182779297,0.558489375,0,0.427072375,0.049731748,0.097622554
37119,0.931540116,0.019078958,0.231785515,0.721209465,0,0.364291292,0.366566807,0.21926221
37121,0.98349381,0.003126172,0.104914343,0.673502563,0,0.206014756,0.049768663,0.107415281
37123,0.987061574,0.004345284,0.125038971,0.598558067,0,0.282131723,0.040549493,0.104618083
37125,0.990760549,0.005518866,0.105509565,0.638064676,0,0.259278207,0.061443897,0.089224258
37127,0.953890768,0.007841953,0.130159497,0.617435959,0,0.417508458,0.092182214,0.088484775
37129,0.915930063,0.026539316,0.202964636,0.731715562,0,0.449744316,0.290630686,0.24764994
37131,0.940018917,0.002312017,0.208370553,0.528059482,0,0.372182229,0.02516946,0.103856865
37133,0.902917076,0.007822572,0.15798099,0.676106195,0,0.455883317,0.131694526,0.167704578
37135,0.99027279,0.008978048,0.094988941,0.660082765,0,0.259162366,0.130235213,0.091255024
37137,0.968198578,0.003094548,0.107255728,0.632473005,0,0.360811167,0.035751909,0.099420595
37139,0.890343602,0.014988152,0.205627962,0.631042654,0,0.545616114,0.157345972,0.130035545
37141,0.945510825,0.0037698,0.178373798,0.614252611,0,0.378328837,0.061769385,0.151622052
37143,0.885267035,0.00441989,0.251565378,0.532688766,0,0.518416206,0.047882136,0.099539595
37145,0.984396803,0.006247621,0.089528098,0.588005835,0,0.352689331,0.05470633,0.114582012
37147,0.935554,0.009492681,0.169833376,0.607256131,0,0.482585583,0.102439061,0.123985586
37149,0.984610486,0.003820845,0.228720017,0.623859053,0,0.290808745,0.036510295,0.18775207
37151,0.976637197,0.00572743,0.135942238,0.653467244,0,0.353927298,0.045935616,0.149267516
37153,0.98375432,0.003990167,0.100252948,0.657504721,0,0.370800527,0.081281841,0.066496847
37155,0.946257392,0.007025288,0.167511835,0.60728305,0,0.440402985,0.069359974,0.113533366
37157,0.97206305,0.005606785,0.161565316,0.666546185,0,0.342710298,0.053255638,0.1492586
37159,0.965630115,0.005706779,0.129156258,0.647202601,0,0.47921871,0.106910587,0.130211474
37161,0.974806053,0.005856825,0.138163453,0.624875182,0,0.373473385,0.064156233,0.137414548
37163,0.947747142,0.003759247,0.185063887,0.569414929,0,0.349152656,0.028547411,0.103207801
37165,0.977604842,0.005296152,0.132252486,0.62386511,0,0.373194985,0.05155642,0.101232166
37167,0.976057784,0.004765366,0.119064927,0.627216818,0,0.441552148,0.061788224,0.11109188
37169,0.954409472,0.002317448,0.147315974,0.652129946,0,0.253507774,0.024227868,0.154563266
37171,0.940865027,0.003571518,0.196642606,0.675067123,0,0.32797745,0.04061661,0.150196141
37173,0.991392104,0.006233304,0.102775304,0.621178391,0,0.230112793,0.061145741,0.123775601
37175,0.980105867,0.004058227,0.135156595,0.734406705,0,0.241420379,0.058138509,0.144728716
37177,0.911405295,0.00712831,0.226069246,0.544806517,0,0.474541752,0.08401222,0.073319756
37179,0.953623037,0.007892207,0.149646378,0.633820976,0,0.381247997,0.144697913,0.13640327
37181,0.968240585,0.005621135,0.115373806,0.641652614,0,0.386921491,0.103335207,0.093357692
37183,0.956575295,0.017488758,0.169013905,0.720111354,0,0.303827927,0.324924388,0.183503679
37185,0.9793094,0.002146707,0.164976706,0.581163789,0,0.256234585,0.025943181,0.117018361
