Zip_Code,total_num,total_green,total_crosswalk,total_not_single_family_house,total_single_lane,total_triple_lane,total_visible_wires,total_sidewalk,total_dilapidated_building,prop_green,prop_crosswalk,prop_not_single_family_home,prop_single_lane,prop_triple_lane,prop_visible_wire,prop_sidewalk,prop_dilapidated_building
95476,13078,12234,351,3055,9315,0,6355,3979,3000,0.935464138,0.026838966,0.23359841,0.712264872,0,0.48593057,0.304251415,0.229392874
95482,13366,12639,478,2965,8477,0,5890,3269,3150,0.94560826,0.035762382,0.221831513,0.634221158,0,0.440670358,0.244575789,0.235672602
95485,4367,4320,38,606,3065,0,1449,383,369,0.989237463,0.008701626,0.138768033,0.70185482,0,0.331806732,0.087703229,0.084497367
95486,52,51,0,5,50,0,4,12,3,0.980769231,0,0.096153846,0.961538462,0,0.076923077,0.230769231,0.057692308
95488,2254,2205,0,658,1149,0,216,73,318,0.97826087,0,0.291925466,0.509760426,0,0.095829636,0.032386868,0.14108252
95490,14862,14594,274,2513,9246,0,4172,1919,2569,0.981967434,0.01843628,0.169088952,0.622123537,0,0.28071592,0.129121249,0.172856951
95492,6602,6069,397,1470,4646,0,3118,3050,2376,0.919266889,0.060133293,0.2226598,0.703726144,0,0.472281127,0.461981218,0.359890942
95493,624,623,3,52,371,0,262,26,41,0.998397436,0.004807692,0.083333333,0.594551282,0,0.419871795,0.041666667,0.065705128
95494,932,932,1,52,697,0,113,21,79,1,0.001072961,0.055793991,0.747854077,0,0.121244635,0.022532189,0.084763948
95497,250,240,0,12,181,0,30,16,10,0.96,0,0.048,0.724,0,0.12,0.064,0.04
95501,7174,4233,666,2852,3952,0,5821,4574,3176,0.590047393,0.092835238,0.397546696,0.550878171,0,0.811402286,0.637580151,0.442709785
95503,9074,7788,298,1626,6190,0,5114,2547,2899,0.858276394,0.032841084,0.1791933,0.682168834,0,0.563588274,0.280692087,0.319484241
95511,728,728,0,13,650,0,107,21,53,1,0,0.017857143,0.892857143,0,0.146978022,0.028846154,0.072802198
95514,1342,1341,0,15,1235,0,91,9,65,0.999254844,0,0.011177347,0.920268256,0,0.06780924,0.006706408,0.048435171
95519,6126,5469,180,699,4593,0,2850,1559,1773,0.892752204,0.029382958,0.11410382,0.749755142,0,0.465230167,0.254489063,0.289422135
95521,7022,6017,234,1195,5413,0,3559,1856,2018,0.856878382,0.033323839,0.170179436,0.770863002,0,0.506835659,0.264312162,0.287382512
95524,898,894,3,32,689,0,322,73,135,0.995545657,0.003340757,0.035634744,0.767260579,0,0.35857461,0.081291759,0.150334076
95525,1674,1638,12,272,722,0,432,208,406,0.978494624,0.007168459,0.162485066,0.43130227,0,0.258064516,0.124253286,0.242532855
95526,1028,1026,2,42,711,0,144,28,104,0.998054475,0.001945525,0.040856031,0.691634241,0,0.140077821,0.027237354,0.101167315
95527,106,106,1,13,38,0,24,4,33,1,0.009433962,0.122641509,0.358490566,0,0.226415094,0.037735849,0.311320755
95528,1048,1047,9,41,708,0,235,50,153,0.999045802,0.008587786,0.039122137,0.675572519,0,0.224236641,0.047709924,0.145992366
95531,12634,11174,319,2089,7772,0,5949,2019,2969,0.884438816,0.025249327,0.165347475,0.615165427,0,0.470872249,0.15980687,0.235000792
95536,5412,4422,22,943,4684,0,2478,478,739,0.817073171,0.004065041,0.174242424,0.865484109,0,0.457871397,0.088322247,0.136548411
95537,300,269,3,98,107,0,136,52,78,0.896666667,0.01,0.326666667,0.356666667,0,0.453333333,0.173333333,0.26
95540,4780,4004,151,903,3310,0,2753,1553,1264,0.837656904,0.031589958,0.188912134,0.692468619,0,0.575941423,0.324895397,0.264435146
95542,1308,1276,22,164,924,0,353,138,173,0.975535168,0.016819572,0.125382263,0.706422018,0,0.269877676,0.105504587,0.132262997
95543,1310,1287,11,312,416,0,144,55,248,0.982442748,0.008396947,0.238167939,0.317557252,0,0.109923664,0.041984733,0.189312977
95545,64,64,0,1,59,0,1,0,7,1,0,0.015625,0.921875,0,0.015625,0,0.109375
95546,306,304,3,33,211,0,59,23,33,0.993464052,0.009803922,0.107843137,0.689542484,0,0.192810458,0.075163399,0.107843137
95547,534,513,4,44,359,0,279,49,111,0.960674157,0.007490637,0.082397004,0.672284644,0,0.52247191,0.0917603,0.207865169
95548,2476,2455,19,182,1634,0,399,100,289,0.991518578,0.007673667,0.073505654,0.65993538,0,0.161147011,0.040387722,0.116720517
95549,2038,2027,1,65,1858,0,375,44,216,0.994602552,0.000490677,0.031894014,0.911678116,0,0.184003925,0.021589794,0.105986261
95550,328,328,0,0,320,0,11,1,15,1,0,0,0.975609756,0,0.033536585,0.00304878,0.045731707
95551,2498,2292,11,243,2018,0,1089,146,299,0.917534027,0.004403523,0.097277822,0.807846277,0,0.435948759,0.058446757,0.119695757
95552,1064,1029,8,429,544,0,165,74,222,0.967105263,0.007518797,0.403195489,0.511278195,0,0.155075188,0.069548872,0.208646617
95553,644,639,1,24,543,0,83,29,55,0.992236025,0.001552795,0.037267081,0.843167702,0,0.128881988,0.045031056,0.085403727
95554,942,939,0,19,870,0,111,33,53,0.996815287,0,0.020169851,0.923566879,0,0.117834395,0.035031847,0.05626327
95555,1046,1025,4,139,761,0,186,46,64,0.979923518,0.003824092,0.132887189,0.727533461,0,0.177820268,0.043977055,0.061185468
95556,440,440,4,46,186,0,57,22,67,1,0.009090909,0.104545455,0.422727273,0,0.129545455,0.05,0.152272727
95558,810,804,1,50,680,0,129,18,36,0.992592593,0.001234568,0.061728395,0.839506173,0,0.159259259,0.022222222,0.044444444
95559,112,112,0,5,80,0,17,8,3,1,0,0.044642857,0.714285714,0,0.151785714,0.071428571,0.026785714
95560,382,382,5,37,221,0,114,79,43,1,0.013089005,0.096858639,0.578534031,0,0.298429319,0.206806283,0.112565445
95562,892,774,13,131,690,0,562,372,263,0.867713004,0.014573991,0.146860987,0.773542601,0,0.630044843,0.417040359,0.294843049
95563,136,136,2,23,63,0,22,6,28,1,0.014705882,0.169117647,0.463235294,0,0.161764706,0.044117647,0.205882353
95564,224,159,2,57,167,0,132,35,75,0.709821429,0.008928571,0.254464286,0.745535714,0,0.589285714,0.15625,0.334821429
95565,664,629,11,69,426,0,180,130,114,0.947289157,0.016566265,0.103915663,0.641566265,0,0.271084337,0.195783133,0.171686747
95567,1574,1450,24,420,883,0,956,132,157,0.921219822,0.015247776,0.266836086,0.560991105,0,0.607369759,0.08386277,0.09974587
95568,556,556,3,44,258,0,31,15,97,1,0.005395683,0.079136691,0.464028777,0,0.055755396,0.026978417,0.174460432
95569,884,881,1,25,691,0,175,36,63,0.996606335,0.001131222,0.028280543,0.781674208,0,0.197963801,0.040723982,0.071266968
95570,2290,2248,8,144,1912,0,357,152,315,0.981659389,0.00349345,0.062882096,0.834934498,0,0.155895197,0.066375546,0.137554585
95571,130,129,1,15,117,0,34,15,9,0.992307692,0.007692308,0.115384615,0.9,0,0.261538462,0.115384615,0.069230769
95573,1002,1001,15,187,317,0,187,92,250,0.999001996,0.01497006,0.186626747,0.316367265,0,0.186626747,0.091816367,0.249500998
95585,840,840,6,95,400,0,115,39,90,1,0.007142857,0.113095238,0.476190476,0,0.136904762,0.046428571,0.107142857
95587,390,386,1,59,148,0,36,17,42,0.98974359,0.002564103,0.151282051,0.379487179,0,0.092307692,0.043589744,0.107692308
95589,2752,2725,2,128,2456,0,486,233,224,0.990188953,0.000726744,0.046511628,0.89244186,0,0.176598837,0.084665698,0.081395349
95595,32,28,0,7,28,0,7,0,1,0.875,0,0.21875,0.875,0,0.21875,0,0.03125
95601,300,288,3,79,262,0,79,45,43,0.96,0.01,0.263333333,0.873333333,0,0.263333333,0.15,0.143333333
95602,6097,5981,70,1281,4249,0,2147,815,1212,0.98097425,0.011481056,0.21010333,0.696900115,0,0.352140397,0.133672298,0.198786288
95603,9906,9469,297,2054,6955,0,3686,3411,2349,0.955885322,0.029981829,0.207349081,0.702099738,0,0.372097719,0.344336766,0.237129013
95604,16,16,0,7,16,0,2,0,4,1,0,0.4375,1,0,0.125,0,0.25
95605,2408,2185,381,917,1225,0,1736,1471,1210,0.907392027,0.158222591,0.380813953,0.50872093,0,0.720930233,0.610880399,0.502491694
95606,380,323,0,257,242,0,140,27,33,0.85,0,0.676315789,0.636842105,0,0.368421053,0.071052632,0.086842105
95607,980,763,5,492,678,0,398,44,199,0.778571429,0.005102041,0.502040816,0.691836735,0,0.406122449,0.044897959,0.203061224
95608,24448,23469,1935,4206,17450,0,11179,12997,9513,0.959955825,0.079147579,0.172038613,0.713759817,0,0.457256217,0.531618128,0.389111584
95610,14682,13973,1179,2834,10621,0,7631,8121,5652,0.951709576,0.080302411,0.193025473,0.723402806,0,0.519752077,0.553126277,0.384961177
95612,5940,5701,99,1503,3362,0,1834,428,1691,0.95976431,0.016666667,0.253030303,0.565993266,0,0.308754209,0.072053872,0.284680135
95614,980,956,5,288,429,0,411,51,162,0.975510204,0.005102041,0.293877551,0.437755102,0,0.419387755,0.052040816,0.165306122
95615,3528,3285,5,1210,1872,0,1003,317,937,0.931122449,0.001417234,0.342970522,0.530612245,0,0.284297052,0.089852608,0.265589569
95616,8878,8248,376,2417,6082,0,3506,4027,2047,0.929038072,0.042351881,0.272246001,0.685064204,0,0.394908763,0.453593152,0.230569948
95618,6116,5635,193,1534,3990,0,2401,2810,1369,0.921353826,0.031556573,0.250817528,0.652387181,0,0.392576848,0.459450621,0.223839111
95619,1244,1202,27,181,882,0,484,236,328,0.966237942,0.02170418,0.145498392,0.709003215,0,0.389067524,0.189710611,0.263665595
95620,29786,22576,722,11670,17174,0,18500,6373,5291,0.757939972,0.024239576,0.391794803,0.576579601,0,0.62109716,0.213959578,0.177633788
95621,13646,12739,907,2215,10089,0,6755,8445,4958,0.933533636,0.066466364,0.162318628,0.739337535,0,0.495016855,0.61886267,0.363329914
95623,2234,2200,11,354,1726,0,703,146,364,0.984780662,0.004923903,0.158460161,0.772605192,0,0.314682184,0.065353626,0.162936437
95624,29272,24063,1660,7508,19967,0,14705,16175,12393,0.822048374,0.056709483,0.256490844,0.682119432,0,0.502357201,0.55257584,0.423373873
95625,500,374,0,175,313,0,326,30,108,0.748,0,0.35,0.626,0,0.652,0.06,0.216
95626,6650,4929,66,3077,4733,0,4340,1063,1814,0.741203008,0.009924812,0.462706767,0.711729323,0,0.652631579,0.159849624,0.272781955
95627,4572,3302,51,2394,2746,0,2416,545,1147,0.722222222,0.011154856,0.523622047,0.600612423,0,0.528433946,0.11920385,0.250874891
95628,20628,20132,1050,2779,15940,0,7905,9342,6831,0.975955013,0.050901687,0.134719798,0.772736087,0,0.383216987,0.452879581,0.331151832
95629,2066,2054,0,390,1440,0,419,45,180,0.994191675,0,0.188770571,0.696999032,0,0.202807357,0.02178122,0.087124879
95630,26968,24209,1218,5741,18075,0,10192,18278,10751,0.897693563,0.04516464,0.212881934,0.670238802,0,0.377929398,0.677766241,0.398657668
95631,5094,5083,36,619,3870,0,663,529,438,0.997840597,0.007067138,0.121515508,0.759717314,0,0.130153121,0.103847664,0.08598351
95632,25320,18753,838,10609,16158,0,14839,7109,6612,0.74063981,0.033096367,0.41899684,0.638151659,0,0.586058452,0.280766193,0.261137441
95633,2438,2436,10,196,1755,0,377,80,136,0.999179655,0.004101723,0.080393765,0.719852338,0,0.154634947,0.032813782,0.055783429
95634,2082,2081,16,169,1560,0,303,147,113,0.999519693,0.007684918,0.08117195,0.749279539,0,0.145533141,0.070605187,0.054274736
95635,1338,1338,1,164,807,0,268,35,66,1,0.000747384,0.122571001,0.603139013,0,0.200298954,0.026158445,0.049327354
95636,1446,1446,3,165,1273,0,184,101,58,1,0.002074689,0.114107884,0.880359613,0,0.12724758,0.069847856,0.04011065
95637,658,638,0,232,533,0,185,28,57,0.969604863,0,0.352583587,0.810030395,0,0.281155015,0.042553191,0.08662614
95638,7460,5304,11,4755,4186,0,4791,303,1393,0.710991957,0.001474531,0.637399464,0.561126005,0,0.642225201,0.040616622,0.186729223
95639,452,428,14,136,261,0,190,72,117,0.946902655,0.030973451,0.300884956,0.577433628,0,0.420353982,0.159292035,0.258849558
95640,8952,8111,65,3333,4966,0,3635,900,1280,0.906054513,0.007260947,0.372319035,0.554736372,0,0.406054513,0.100536193,0.142984808
95641,6820,5883,31,2683,3488,0,2528,790,1239,0.862609971,0.004545455,0.39340176,0.51143695,0,0.370674487,0.115835777,0.181671554
95642,5130,4859,47,1206,3236,0,1755,805,818,0.947173489,0.009161793,0.235087719,0.63079922,0,0.342105263,0.156920078,0.159454191
95645,3714,2711,19,1970,1927,0,2082,396,1158,0.729940765,0.005115778,0.530425417,0.518847604,0,0.560581583,0.106623586,0.311793215
95646,342,290,0,140,309,0,165,165,175,0.847953216,0,0.409356725,0.903508772,0,0.48245614,0.48245614,0.511695906
95648,17832,14675,549,5224,12457,0,8083,6943,4795,0.822958726,0.030787349,0.292956483,0.698575594,0,0.453286227,0.389356214,0.268898609
95650,4960,4842,141,898,3227,0,2309,1058,1301,0.976209677,0.028427419,0.181048387,0.650604839,0,0.465524194,0.213306452,0.262298387
95651,676,668,7,127,431,0,190,32,136,0.98816568,0.01035503,0.187869822,0.637573964,0,0.281065089,0.047337278,0.201183432
95652,1208,504,203,931,389,0,926,553,526,0.417218543,0.168046358,0.770695364,0.322019868,0,0.766556291,0.457781457,0.435430464
95653,220,172,3,109,143,0,190,28,52,0.781818182,0.013636364,0.495454545,0.65,0,0.863636364,0.127272727,0.236363636
95655,3236,2639,129,763,2447,0,1311,2196,946,0.815512979,0.03986403,0.23578492,0.75618047,0,0.40512979,0.678615575,0.292336218
95658,4166,4111,43,568,2941,0,1703,351,776,0.986797888,0.010321651,0.136341815,0.705952952,0,0.408785406,0.084253481,0.186269803
95659,4126,2947,14,1946,2296,0,2617,123,621,0.714251091,0.003393117,0.471643238,0.556471159,0,0.63427048,0.029810955,0.150508968
95660,11404,9853,766,2944,8185,0,7115,6235,4452,0.863995089,0.067169414,0.258155033,0.717730621,0,0.623903893,0.546737987,0.390389337
95661,5834,5282,488,1357,3522,0,2768,4144,2471,0.905382242,0.083647583,0.232601988,0.603702434,0,0.474460062,0.710318821,0.423551594
95662,15156,14728,909,2299,10816,0,7255,7066,5734,0.971760359,0.059976247,0.1516891,0.713644761,0,0.478688308,0.466217999,0.378332014
95663,1552,1542,14,200,1099,0,634,151,238,0.993556701,0.009020619,0.128865979,0.708118557,0,0.408505155,0.097293814,0.153350515
95664,1388,1378,2,179,1100,0,251,29,195,0.992795389,0.001440922,0.128962536,0.792507205,0,0.180835735,0.020893372,0.140489914
95665,2102,2096,17,225,1323,0,383,150,263,0.997145576,0.008087536,0.107040913,0.629400571,0,0.182207422,0.071360609,0.125118934
95666,2856,2844,36,501,1622,0,392,213,324,0.995798319,0.012605042,0.175420168,0.567927171,0,0.137254902,0.074579832,0.113445378
95667,16222,15986,207,2240,11374,0,4118,1860,2976,0.985451856,0.012760449,0.138084083,0.701146591,0,0.253852793,0.114659105,0.183454568
95668,3620,2361,12,2102,1894,0,2619,63,712,0.652209945,0.003314917,0.580662983,0.52320442,0,0.723480663,0.017403315,0.196685083
95669,5588,5200,29,2087,3007,0,2002,364,922,0.930565497,0.005189692,0.373478883,0.538117394,0,0.358267717,0.065139585,0.164996421
95670,17352,15060,1097,4182,11556,0,8679,12059,7188,0.86791148,0.063220378,0.241009682,0.665975104,0,0.500172891,0.694963117,0.414246196
95672,2324,2306,13,226,1898,0,669,303,387,0.992254733,0.005593804,0.097246127,0.816695353,0,0.287865749,0.130378657,0.166523236
95673,10656,9298,330,3000,7718,0,7488,2880,3411,0.87256006,0.030968468,0.281531532,0.724286787,0,0.702702703,0.27027027,0.320101351
95674,2692,2140,8,1141,1590,0,1619,115,365,0.794947994,0.002971768,0.42384844,0.59063893,0,0.60141159,0.042719168,0.135586924
95675,332,332,1,36,266,0,61,38,51,1,0.003012048,0.108433735,0.801204819,0,0.18373494,0.114457831,0.153614458
95677,5548,5140,372,1214,3347,0,2473,3590,2049,0.926459986,0.06705119,0.218817592,0.603280461,0,0.445746215,0.647080029,0.369322278
95678,7750,6861,545,2131,5035,0,4065,5677,3236,0.885290323,0.070322581,0.274967742,0.649677419,0,0.524516129,0.732516129,0.417548387
95679,334,334,5,107,191,0,50,27,75,1,0.01497006,0.320359281,0.571856287,0,0.149700599,0.080838323,0.224550898
95680,464,430,4,163,226,0,170,56,77,0.926724138,0.00862069,0.351293103,0.487068966,0,0.36637931,0.120689655,0.165948276
95681,1338,1103,3,450,954,0,886,84,231,0.824364723,0.002242152,0.33632287,0.713004484,0,0.662182362,0.062780269,0.17264574
95682,10106,9814,116,1543,7695,0,3267,1870,2322,0.971106274,0.01147833,0.152681575,0.761428854,0,0.323273303,0.185038591,0.229764496
95683,4288,2997,21,2281,2482,0,2466,133,865,0.698927239,0.004897388,0.531949627,0.578824627,0,0.575093284,0.031016791,0.201725746
95684,2330,2326,10,233,1463,0,389,57,166,0.998283262,0.004291845,0.1,0.627896996,0,0.16695279,0.024463519,0.071244635
95685,4228,4029,25,793,2942,0,1210,580,549,0.952932829,0.005912961,0.18755913,0.695837275,0,0.286187323,0.1371807,0.129848628
95686,1204,1030,19,550,677,0,662,152,248,0.855481728,0.015780731,0.456810631,0.562292359,0,0.549833887,0.126245847,0.205980066
95687,22232,18416,1306,5286,13635,0,11857,14050,8369,0.828355524,0.058744153,0.237765383,0.613305146,0,0.533330335,0.631971932,0.376439367
95688,23944,21547,839,5320,16287,0,12211,10074,6434,0.899891413,0.035040094,0.222185099,0.680212162,0,0.509981624,0.420731707,0.268710324
95689,1988,1985,7,249,1311,0,339,103,96,0.998490946,0.003521127,0.125251509,0.65945674,0,0.170523139,0.051810865,0.048289738
95690,11468,10397,35,3481,6108,0,4155,1241,2833,0.906609697,0.003051971,0.303540286,0.532612487,0,0.362312522,0.108214161,0.247035228
95691,10450,8696,802,3602,6129,0,5480,5401,3885,0.83215311,0.076746411,0.344688995,0.586507177,0,0.524401914,0.516842105,0.371770335
95692,2813,1946,34,1191,1765,0,2025,578,646,0.691788127,0.01208674,0.423391397,0.62744401,0,0.719872023,0.205474582,0.229648063
95693,13592,10760,40,6470,10140,0,8099,1055,3215,0.791642142,0.002942908,0.476015303,0.746027075,0,0.595865215,0.077619188,0.236536198
95694,10422,8626,137,3678,6330,0,5903,1399,1981,0.827672232,0.01314527,0.352907311,0.607369027,0,0.566398004,0.134235272,0.19007868
95695,20060,15551,819,8963,11868,0,11696,5520,5803,0.775224327,0.040827517,0.446809571,0.591625125,0,0.583050847,0.275174477,0.289282154
95697,230,203,2,99,159,0,163,58,56,0.882608696,0.008695652,0.430434783,0.691304348,0,0.708695652,0.252173913,0.243478261
95698,1632,1023,2,851,904,0,1074,42,377,0.626838235,0.00122549,0.521446078,0.553921569,0,0.658088235,0.025735294,0.231004902
95699,408,402,8,112,206,0,138,37,76,0.985294118,0.019607843,0.274509804,0.504901961,0,0.338235294,0.090686275,0.18627451
95701,750,748,2,146,645,0,65,66,129,0.997333333,0.002666667,0.194666667,0.86,0,0.086666667,0.088,0.172
95703,550,547,5,147,336,0,107,59,81,0.994545455,0.009090909,0.267272727,0.610909091,0,0.194545455,0.107272727,0.147272727
95709,3202,3186,24,519,2399,0,651,345,584,0.995003123,0.007495315,0.162086196,0.749219238,0,0.203310431,0.107745159,0.182386009
95713,4242,4217,38,460,3391,0,796,288,562,0.994106554,0.008958039,0.108439415,0.799387082,0,0.187647336,0.067892504,0.132484677
95714,402,396,0,73,357,0,41,24,50,0.985074627,0,0.18159204,0.888059701,0,0.10199005,0.059701493,0.124378109
95715,114,106,2,25,72,0,35,16,26,0.929824561,0.01754386,0.219298246,0.631578947,0,0.307017544,0.140350877,0.228070175
95717,384,384,0,21,338,0,18,7,23,1,0,0.0546875,0.880208333,0,0.046875,0.018229167,0.059895833
95720,182,181,3,36,105,0,20,8,12,0.994505495,0.016483516,0.197802198,0.576923077,0,0.10989011,0.043956044,0.065934066
95721,424,424,0,273,253,0,115,56,99,1,0,0.643867925,0.596698113,0,0.271226415,0.132075472,0.233490566
95722,2350,2334,39,321,1834,0,416,215,215,0.993191489,0.016595745,0.136595745,0.780425532,0,0.177021277,0.091489362,0.091489362
95724,58,54,0,18,37,0,27,25,38,0.931034483,0,0.310344828,0.637931034,0,0.465517241,0.431034483,0.655172414
95726,3532,3525,59,649,2457,0,540,384,788,0.99801812,0.016704417,0.183748584,0.695639864,0,0.152887882,0.108720272,0.223103058
95728,916,889,6,240,762,0,433,147,175,0.970524017,0.006550218,0.262008734,0.831877729,0,0.472707424,0.160480349,0.191048035
95735,230,230,0,77,164,0,27,17,14,1,0,0.334782609,0.713043478,0,0.117391304,0.073913043,0.060869565
95736,42,31,1,17,24,0,13,8,17,0.738095238,0.023809524,0.404761905,0.571428571,0,0.30952381,0.19047619,0.404761905
95742,7556,4491,336,3751,3948,0,4596,4242,3016,0.594362096,0.044467972,0.496426681,0.522498677,0,0.608258338,0.561408152,0.399152991
95746,6112,6030,230,752,4124,0,1847,2190,1872,0.98658377,0.03763089,0.123036649,0.67473822,0,0.302192408,0.358311518,0.306282723
95747,11382,9170,650,2433,7592,0,5185,7272,4692,0.805658057,0.057107714,0.213758566,0.667018099,0,0.455543841,0.638903532,0.412229837
95757,18764,13624,666,5815,12502,0,9519,9901,5815,0.7260712,0.035493498,0.30990194,0.666275847,0,0.507301215,0.527659348,0.30990194
95758,18780,16250,1150,3539,13729,0,6896,13870,7430,0.865282215,0.061235357,0.188445154,0.731043663,0,0.367199148,0.738551651,0.395633653
95762,7844,7445,167,1429,5632,0,1886,2778,2178,0.949133095,0.021290158,0.18217746,0.71800102,0,0.240438552,0.354156043,0.277664457
95765,4802,4157,293,1214,3000,0,1911,3672,1633,0.865680966,0.061016243,0.252811329,0.624739692,0,0.397959184,0.764681383,0.340066639
95776,8736,6131,388,4466,4391,0,5366,2736,2967,0.701808608,0.044413919,0.511217949,0.502632784,0,0.614239927,0.313186813,0.339629121
95811,3776,2727,711,2855,1403,0,2592,2925,2185,0.722192797,0.188294492,0.756091102,0.371557203,0,0.686440678,0.774629237,0.578654661
95814,3048,2263,799,2659,962,0,1986,2590,1746,0.742454068,0.262139108,0.872375328,0.315616798,0,0.651574803,0.849737533,0.572834646
95815,10500,8521,891,4258,6569,0,7253,6194,4242,0.81152381,0.084857143,0.40552381,0.625619048,0,0.690761905,0.589904762,0.404
95816,5388,4603,847,2435,3071,0,2671,4671,2651,0.854305865,0.157201188,0.451930215,0.569970304,0,0.495731255,0.866926503,0.492019302
95817,5528,5010,570,1897,3900,0,3167,4162,2439,0.906295224,0.103111433,0.343162084,0.705499276,0,0.572901592,0.752894356,0.441208394
95818,8972,8298,1005,2461,6364,0,3560,6192,3628,0.924877396,0.112015158,0.274297815,0.709317878,0,0.396790013,0.690147124,0.404369148
95819,7968,7572,466,1297,6143,0,2970,5560,2938,0.950301205,0.058483936,0.162776104,0.770958835,0,0.372740964,0.697791165,0.3687249
95820,12968,11679,1092,3372,9785,0,8170,8575,5271,0.900601481,0.084207279,0.260024676,0.754549661,0,0.630012338,0.66124306,0.40646206
95821,13048,12232,1140,2625,9022,0,6286,6452,4306,0.93746168,0.087369712,0.201180258,0.691446965,0,0.481759657,0.494481913,0.330012262
95822,18280,16416,1415,3713,13180,0,10056,10745,6627,0.898030635,0.077407002,0.203118162,0.721006565,0,0.550109409,0.587800875,0.362527352
95823,19968,17233,1475,5170,13772,0,10777,13691,7066,0.863030849,0.073868189,0.258914263,0.689703526,0,0.539713542,0.685647035,0.353866186
95824,8140,6820,820,2536,5591,0,5635,5330,3405,0.837837838,0.100737101,0.311547912,0.686855037,0,0.692260442,0.654791155,0.418304668
95825,7304,6336,865,2799,4145,0,4281,4401,2938,0.86746988,0.118428258,0.383214677,0.567497262,0,0.586117196,0.60254655,0.402245345
95826,14464,12633,976,4077,9584,0,7924,8821,5551,0.873409845,0.067477876,0.281872235,0.662610619,0,0.54784292,0.60985896,0.38378042
95827,7996,7059,616,2457,5088,0,4558,4801,3503,0.882816408,0.077038519,0.307278639,0.636318159,0,0.570035018,0.600425213,0.438094047
95828,19896,15763,1232,5340,14288,0,12350,12230,6983,0.792269803,0.061921994,0.268395657,0.718134298,0,0.620727784,0.614696421,0.35097507
95829,13164,9830,456,3661,9446,0,7292,6194,4678,0.746733516,0.034639927,0.278106958,0.717563051,0,0.553934974,0.470525676,0.355363112
95830,2928,2222,40,1402,1724,0,2081,202,908,0.758879781,0.013661202,0.478825137,0.588797814,0,0.710724044,0.068989071,0.31010929
95831,15992,15413,1129,1785,11433,0,5052,10023,5617,0.963794397,0.070597799,0.111618309,0.71491996,0,0.315907954,0.626750875,0.351238119
95832,4612,4046,227,1210,2966,0,2264,1992,1676,0.87727667,0.049219428,0.262359063,0.643104944,0,0.490893322,0.431916739,0.363399827
95833,10768,9802,875,2575,7488,0,5181,6440,4563,0.910289747,0.081259287,0.239134473,0.695393759,0,0.481147845,0.598068351,0.423755572
95834,9560,6942,964,4195,5073,0,5397,6079,4198,0.726150628,0.10083682,0.438807531,0.530648536,0,0.564539749,0.635878661,0.439121339
95835,10312,8035,696,2811,7299,0,4498,6925,4224,0.779189294,0.067494182,0.272595035,0.707816137,0,0.436190846,0.671547711,0.40961986
95837,2648,2246,32,925,1449,0,1473,191,407,0.848187311,0.012084592,0.349320242,0.547205438,0,0.556268882,0.072129909,0.153700906
95838,14284,11733,959,4726,10061,0,10547,7455,6114,0.821408569,0.067138057,0.330859703,0.704354523,0,0.738378605,0.52191263,0.428031364
95841,6296,5774,479,1732,4241,0,3295,3490,2317,0.917090216,0.076080051,0.275095299,0.673602287,0,0.523348158,0.554320203,0.368011436
95842,8908,8339,495,1676,6466,0,4142,5803,3026,0.936124832,0.055568029,0.188145487,0.725864392,0,0.464975303,0.651436911,0.339694656
95843,12108,10802,641,1751,9462,0,4738,8405,4511,0.89213743,0.052940205,0.14461513,0.781466799,0,0.39131153,0.694169144,0.372563594
95864,13368,13038,738,1597,10411,0,4543,6029,3992,0.975314183,0.055206463,0.119464393,0.77880012,0,0.339841412,0.451002394,0.298623579
95901,15119,12598,500,4998,9940,0,9608,4406,3887,0.833256168,0.03307097,0.330577419,0.65745089,0,0.635491765,0.29142139,0.257093723
95912,7880,6044,24,4355,5224,0,4328,1042,1387,0.767005076,0.003045685,0.552664975,0.662944162,0,0.549238579,0.132233503,0.176015228
95914,654,653,0,17,533,0,126,8,46,0.998470948,0,0.025993884,0.814984709,0,0.19266055,0.012232416,0.070336391
95915,810,798,2,196,356,0,72,26,158,0.985185185,0.002469136,0.241975309,0.439506173,0,0.088888889,0.032098765,0.195061728
95916,760,760,7,149,360,0,107,32,212,1,0.009210526,0.196052632,0.473684211,0,0.140789474,0.042105263,0.278947368
95917,3792,3413,63,1277,2582,0,2433,621,596,0.900052743,0.016613924,0.336761603,0.680907173,0,0.641613924,0.163765823,0.157172996
95918,3468,3434,3,256,2727,0,1168,115,282,0.990196078,0.000865052,0.073817762,0.78633218,0,0.336793541,0.033160323,0.081314879
95919,1269,1267,0,56,947,0,257,39,79,0.998423956,0,0.044129236,0.746256895,0,0.202521671,0.030732861,0.062253743
95920,1714,1330,3,828,964,0,935,87,270,0.77596266,0.001750292,0.483080513,0.562427071,0,0.545507585,0.05075846,0.157526254
95922,574,565,3,66,391,0,72,17,60,0.984320557,0.005226481,0.114982578,0.681184669,0,0.12543554,0.029616725,0.104529617
95923,26,26,3,10,12,0,6,11,17,1,0.115384615,0.384615385,0.461538462,0,0.230769231,0.423076923,0.653846154
95925,494,489,1,38,377,0,56,16,44,0.989878543,0.002024291,0.076923077,0.763157895,0,0.113360324,0.032388664,0.089068826
95926,7174,6948,263,1196,5476,0,3029,3868,2339,0.968497352,0.036660162,0.166713131,0.76331196,0,0.422219125,0.539169222,0.326038472
